scenario,factor,horizon_days,global_oos_fold_count,oos_fold_count,oos_finite_ic_folds,regime_total_dates,regime_oos_dates,oos_usable_dates,mean_stocks_per_date,oos_mean_ic,oos_ic_std,oos_icir,oos_positive_ic_fold_pct,mean_top_quintile_return,mean_bottom_quintile_return,mean_quintile_spread,positive_spread_fold_pct,bootstrap_95ci_low,bootstrap_95ci_high,raw_sign_test_p_value,adjusted_p_value,evidence_classification
LOW_VOL,momentum_score,20,7,1,1,18,2,2,49.0,0.0061965462677790045,,,100.0,-0.05284000000000022,-1.0744500000000001,1.02161,100.0,1.02161,1.02161,1.0,1.0,TEMPORALLY_INADEQUATE
LOW_VOL,relative_strength,1,7,1,1,18,2,2,49.0,-0.02206809295500079,,,0.0,-1.77943,-1.9644355555555557,0.18500555555555553,100.0,0.18500555555555553,0.18500555555555553,1.0,1.0,TEMPORALLY_INADEQUATE
LOW_VOL,relative_strength,5,7,1,1,18,2,2,49.0,-0.03849840611704038,,,0.0,-1.3237599999999998,-1.3258027777777777,0.002042777777777699,100.0,0.002042777777777699,0.002042777777777699,1.0,1.0,TEMPORALLY_INADEQUATE
LOW_VOL,relative_strength,10,7,1,1,18,2,2,49.0,-0.09817569320493855,,,0.0,0.3026,-0.02221722222222211,0.32481722222222187,100.0,0.32481722222222187,0.32481722222222187,1.0,1.0,TEMPORALLY_INADEQUATE
LOW_VOL,relative_strength,20,7,1,1,18,2,2,49.0,-0.056946803512148585,,,0.0,0.5490449999999996,0.5945383333333335,-0.04549333333333383,0.0,-0.04549333333333383,-0.04549333333333383,1.0,1.0,TEMPORALLY_INADEQUATE
LOW_VOL,trend_score,1,7,1,1,18,2,2,49.0,-0.2082785598703589,,,0.0,,,,,,,,,TEMPORALLY_INADEQUATE
LOW_VOL,trend_score,5,7,1,1,18,2,2,49.0,-0.05425064772209068,,,0.0,,,,,,,,,TEMPORALLY_INADEQUATE
LOW_VOL,trend_score,10,7,1,1,18,2,2,49.0,-0.11336714597325494,,,0.0,,,,,,,,,TEMPORALLY_INADEQUATE
LOW_VOL,trend_score,20,7,1,1,18,2,2,49.0,-0.034087621063959524,,,0.0,,,,,,,,,TEMPORALLY_INADEQUATE
LOW_VOL,volatility_score,1,7,1,1,18,2,2,49.0,0.23564700901020513,,,100.0,-1.663515,-2.470987222222222,0.8074722222222219,100.0,0.8074722222222219,0.8074722222222219,1.0,1.0,TEMPORALLY_INADEQUATE
LOW_VOL,volatility_score,5,7,1,1,18,2,2,49.0,-0.03449005488742368,,,0.0,-0.554005,0.31345777777777784,-0.8674627777777778,0.0,-0.8674627777777778,-0.8674627777777778,1.0,1.0,TEMPORALLY_INADEQUATE
LOW_VOL,volatility_score,10,7,1,1,18,2,2,49.0,0.03635393665748884,,,100.0,0.7942849999999999,0.8153222222222222,-0.02103722222222225,0.0,-0.02103722222222225,-0.02103722222222225,1.0,1.0,TEMPORALLY_INADEQUATE
LOW_VOL,volatility_score,20,7,1,1,18,2,2,49.0,0.07059130869629746,,,100.0,1.8378850000000002,-0.3249433333333336,2.162828333333334,100.0,2.162828333333334,2.162828333333334,1.0,1.0,TEMPORALLY_INADEQUATE
TREND_DOWN,change_pct,1,7,7,7,82,66,66,49.0,-0.029178588289154556,0.07370732112845915,-0.39587096427370233,28.57142857142857,0.11950873407241687,0.10990343014983771,0.009605303922579174,42.857142857142854,-0.21560548590779738,0.26259422521041237,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,change_pct,5,7,7,7,82,66,66,49.0,-0.030355215739262593,0.06301784609626786,-0.4816923716004368,28.57142857142857,0.20962653707075107,0.4469162046737886,-0.23728966760303752,42.857142857142854,-0.7165259074008851,0.1347845999559601,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,change_pct,10,7,7,7,82,66,66,48.90909090909091,-0.010365484370870284,0.08243323241958994,-0.1257439999211649,42.857142857142854,0.3807223654131073,0.549930202845448,-0.16920783743234064,42.857142857142854,-0.9652777436536483,0.4903085801471324,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,change_pct,20,7,7,7,82,66,62,45.93939393939394,-0.03807431253257615,0.08428574027465577,-0.4517289924547874,42.857142857142854,0.2833806967846827,0.9284203627343192,-0.6450396659496366,28.57142857142857,-1.6937371349167767,0.42805960541106525,0.453125,1.0,WEAK_INCONSISTENT
TREND_DOWN,intelligence_score,1,7,7,7,82,66,66,49.0,0.01797575500457499,0.04795808250603315,0.37482222109930335,71.42857142857143,0.15534909895776486,0.08564360303380611,0.0697054959239588,28.57142857142857,-0.11293464115271529,0.3160675454594715,0.453125,1.0,WEAK_INCONSISTENT
TREND_DOWN,intelligence_score,5,7,7,7,82,66,66,49.0,-0.014619248820905964,0.18261814146359603,-0.08005365022193173,57.14285714285714,0.08479658523464491,0.3947095855985491,-0.3099130003639044,57.14285714285714,-1.5771368642136991,0.7873209276275241,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,intelligence_score,10,7,7,7,82,66,66,48.90909090909091,-0.03272993657564604,0.14169567926866453,-0.2309875413602971,42.857142857142854,-0.2769794660481272,0.3961976651637084,-0.6731771312118356,28.57142857142857,-1.8084512380007558,0.43384059547930504,0.453125,1.0,WEAK_INCONSISTENT
TREND_DOWN,intelligence_score,20,7,7,7,82,66,62,45.93939393939394,-0.08032224111977752,0.11715865384688279,-0.6855852169891984,28.57142857142857,-0.7450543357641494,1.1139432965442069,-1.8589976323083566,14.285714285714285,-3.182571351939306,-0.5168858245814397,0.125,1.0,NEGATIVE
TREND_DOWN,liquidity_score,1,7,7,7,82,66,66,49.0,0.016965043595405353,0.04002365679271077,0.423875401572379,85.71428571428571,0.15611519640212518,0.02532815809480355,0.13078703830732163,85.71428571428571,0.01897599482234964,0.26406978657374675,0.125,1.0,UNVALIDATED
TREND_DOWN,liquidity_score,5,7,7,7,82,66,66,49.0,-0.00904337902267598,0.1445244834164395,-0.06257333573452721,42.857142857142854,0.2300731999848606,0.31318931326004545,-0.0831161132751848,42.857142857142854,-0.9887545221466171,0.790738268472327,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,liquidity_score,10,7,7,7,82,66,66,48.90909090909091,-0.03977875050110228,0.17691076647275275,-0.22485206126348947,42.857142857142854,0.16665186376730506,0.6672928763187519,-0.5006410125514469,42.857142857142854,-1.8771933568721775,0.9820461883642605,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,liquidity_score,20,7,7,7,82,66,62,45.93939393939394,-0.07022415609974131,0.1790327612365158,-0.39224193167065047,42.857142857142854,0.09044538663835618,1.3720308859732786,-1.2815854993349218,42.857142857142854,-3.5978214096002454,0.9882912450534965,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,momentum_score,1,7,7,7,82,66,66,49.0,-0.019490247065700468,0.07808323604682949,-0.24960859785590117,28.57142857142857,0.1241499821261838,0.14819573862878485,-0.024045756502601018,42.857142857142854,-0.19496018946912094,0.17393650340136052,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,momentum_score,5,7,7,7,82,66,66,49.0,-0.019537429014812667,0.08733784979659968,-0.22369945058543583,42.857142857142854,0.22687929201983822,0.4051054641385173,-0.17822617211867905,57.14285714285714,-1.0009447786730854,0.40776174705606133,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,momentum_score,10,7,7,7,82,66,66,48.90909090909091,-0.00554054223826921,0.10560316015733424,-0.05246568597014105,57.14285714285714,0.28998204175609626,0.36369972322262256,-0.07371768146652626,57.14285714285714,-1.3572782823735554,0.8302702360338072,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,momentum_score,20,7,7,7,82,66,62,45.93939393939394,-0.030294597126814423,0.08343448221165078,-0.36309444637008953,28.57142857142857,-0.0034078859826760827,1.1643478910587801,-1.1677557770414562,28.57142857142857,-2.624616509886783,0.0034217408682317065,0.453125,1.0,WEAK_INCONSISTENT
TREND_DOWN,relative_strength,1,7,7,7,82,66,66,49.0,-0.029178588289154556,0.07370732112845915,-0.39587096427370233,28.57142857142857,0.11950873407241687,0.10990343014983771,0.009605303922579174,42.857142857142854,-0.21560548590779738,0.26259422521041237,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,relative_strength,5,7,7,7,82,66,66,49.0,-0.030355215739262593,0.06301784609626786,-0.4816923716004368,28.57142857142857,0.20962653707075107,0.4469162046737886,-0.23728966760303752,42.857142857142854,-0.7165259074008851,0.1347845999559601,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,relative_strength,10,7,7,7,82,66,66,48.90909090909091,-0.010365484370870284,0.08243323241958994,-0.1257439999211649,42.857142857142854,0.3807223654131073,0.549930202845448,-0.16920783743234064,42.857142857142854,-0.9652777436536483,0.4903085801471324,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,relative_strength,20,7,7,7,82,66,62,45.93939393939394,-0.03807431253257615,0.08428574027465577,-0.4517289924547874,42.857142857142854,0.2833806967846827,0.9284203627343192,-0.6450396659496366,28.57142857142857,-1.6937371349167767,0.42805960541106525,0.453125,1.0,WEAK_INCONSISTENT
TREND_DOWN,trend_score,1,7,7,7,82,66,66,49.0,0.0049183450940408465,0.07366198822449475,0.06676910592002394,71.42857142857143,-0.09709483360046678,-0.33628325185000185,0.23918841824953505,66.66666666666666,-0.3548295930811823,0.823627047479238,0.6875,1.0,WEAK_INCONSISTENT
TREND_DOWN,trend_score,5,7,7,7,82,66,66,49.0,-0.015395936140267505,0.1473023057837056,-0.10451931528400138,42.857142857142854,-0.2685764152251544,-0.24885148173123164,-0.01972493349392272,50.0,-1.0350744160513914,0.7977223964687029,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,trend_score,10,7,7,7,82,66,66,48.90909090909091,-0.011181751480602686,0.09897491530259993,-0.11297561050106762,42.857142857142854,-1.4155174502231374,-1.0468385342990343,-0.368678915924103,50.0,-2.4274410285039036,1.3858407026231563,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,trend_score,20,7,7,7,82,66,62,45.93939393939394,-0.029609797854579834,0.14199784781059535,-0.20852286362871522,28.57142857142857,-2.0599233533926733,-1.2362831920625672,-0.823640161330106,33.33333333333333,-3.866363040319158,1.7263435218172063,0.6875,1.0,WEAK_INCONSISTENT
TREND_DOWN,volatility_score,1,7,7,7,82,66,66,49.0,-0.017286987776437827,0.10140953797358893,-0.1704670795457134,42.857142857142854,0.1291079829992603,0.21567489844085777,-0.08656691544159749,57.14285714285714,-0.39755367391805213,0.1952387621903135,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,volatility_score,5,7,7,7,82,66,66,49.0,-0.05654873468064735,0.15272760236827423,-0.3702587731606667,57.14285714285714,0.18270068515284907,0.5605647642727125,-0.3778640791198634,57.14285714285714,-1.5541162760255618,0.7419485998237677,1.0,1.0,WEAK_INCONSISTENT
TREND_DOWN,volatility_score,10,7,7,7,82,66,66,48.90909090909091,-0.06113521777147814,0.12813875577017056,-0.47710169654784346,28.57142857142857,-0.01780746400075172,0.6911155133770679,-0.7089229773778197,28.57142857142857,-2.0174473306898517,0.7601323122426982,0.453125,1.0,WEAK_INCONSISTENT
TREND_DOWN,volatility_score,20,7,7,7,82,66,62,45.93939393939394,-0.09819567870250823,0.1591189075505224,-0.6171213730293477,28.57142857142857,0.2622963704067486,1.3895405911354444,-1.1272442207286957,42.857142857142854,-2.8373972679374786,0.6693583630972558,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,change_pct,1,7,7,7,82,42,42,49.0,-0.0008537917635425135,0.04349723909777241,-0.019628642673696458,42.857142857142854,0.0008511781076066856,-0.060158978647014326,0.061010156754621,42.857142857142854,-0.13623082436611014,0.26100874307702865,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,change_pct,5,7,7,7,82,42,42,49.0,0.059883225261231236,0.15103570571701744,0.3964838974793766,85.71428571428571,0.5368632452071738,-0.04523945011337866,0.5821026953205525,71.42857142857143,-0.29346624710111313,1.6167275793650795,0.453125,1.0,WEAK_INCONSISTENT
TREND_UP,change_pct,10,7,7,7,82,42,41,47.833333333333336,0.07925682215991989,0.14079762179599292,0.562913074446372,71.42857142857143,1.382834646567718,0.10468129251700689,1.2781533540507108,57.14285714285714,-0.22434472141955278,3.2299411913522973,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,change_pct,20,7,7,7,82,42,40,46.666666666666664,0.03501746551000666,0.09703519956508638,0.3608738444085817,57.14285714285714,1.2188979638218924,0.18288219104308404,1.0360157727788084,57.14285714285714,-0.7976017461799115,2.99998490151515,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,intelligence_score,1,7,7,7,82,42,42,49.0,-0.0343970971122812,0.17227183285027256,-0.19966756342679023,28.57142857142857,-0.04127612244897957,0.07490982993197279,-0.11618595238095238,28.57142857142857,-0.4918775198412698,0.35498897307256244,0.453125,1.0,WEAK_INCONSISTENT
TREND_UP,intelligence_score,5,7,7,7,82,42,42,49.0,-0.051426460813113285,0.09449473384646448,-0.5442256803079762,14.285714285714285,0.02499864795918352,0.5255942913832199,-0.5005956434240363,28.57142857142857,-1.1837516730442181,0.246081388888889,0.453125,1.0,NEGATIVE
TREND_UP,intelligence_score,10,7,7,7,82,42,41,47.833333333333336,-0.0048035524625515596,0.0970306536544123,-0.04950551482070869,42.857142857142854,0.6160408163265307,0.8655716751700682,-0.2495308588435375,42.857142857142854,-1.5160365249433105,0.9690214880952372,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,intelligence_score,20,7,7,7,82,42,40,46.666666666666664,-0.07343967656082297,0.15301995943908192,-0.47993527661376556,28.57142857142857,-0.4251924999999999,1.5452571031746032,-1.9704496031746033,28.57142857142857,-4.299917976190477,0.4963771755952376,0.453125,1.0,WEAK_INCONSISTENT
TREND_UP,liquidity_score,1,7,7,7,82,42,42,49.0,-0.07521190816494934,0.14427450811526296,-0.5213111390742811,28.57142857142857,-0.08150463728124278,0.2193495473288522,-0.3008541846100949,14.285714285714285,-0.7449642600653296,0.1395264896631569,0.125,1.0,NEGATIVE
TREND_UP,liquidity_score,5,7,7,7,82,42,42,49.0,-0.06960847362150621,0.038337281875433234,-1.8156861993419453,0.0,0.19537366034850184,0.7442776888632435,-0.5489040285147418,0.0,-0.8460820766087743,-0.30053029206719495,0.015625,0.640625,NEGATIVE
TREND_UP,liquidity_score,10,7,7,7,82,42,41,47.833333333333336,-0.06378790058520266,0.0671728369625283,-0.9496085541360431,14.285714285714285,0.39090343148106077,1.2597886398607059,-0.8688852083796456,14.285714285714285,-1.3496858454251062,-0.40579312617883434,0.125,1.0,NEGATIVE
TREND_UP,liquidity_score,20,7,7,7,82,42,40,46.666666666666664,-0.09633596188335787,0.11538772990624656,-0.834889133893453,28.57142857142857,-0.43124647560407453,1.1346876862649822,-1.5659341618690568,14.285714285714285,-2.507822981778262,-0.6885813928930044,0.125,1.0,NEGATIVE
TREND_UP,momentum_score,1,7,7,7,82,42,42,49.0,-0.00014443437900331268,0.06240250718719427,-0.002314560512289037,42.857142857142854,0.03229823593073592,-0.0724196050642479,0.1047178409949838,57.14285714285714,-0.10465140847247997,0.30591444806483176,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,momentum_score,5,7,7,7,82,42,42,49.0,0.049085361209453934,0.13469128701844787,0.36442863006224746,71.42857142857143,0.5366812677798392,-0.05465275888133026,0.5913340266611696,71.42857142857143,-0.31951000768741866,1.539489023053666,0.453125,1.0,WEAK_INCONSISTENT
TREND_UP,momentum_score,10,7,7,7,82,42,41,47.833333333333336,0.09589837611303098,0.11972541568927379,0.8009859524056138,85.71428571428571,1.6983699452690166,0.10232650793650779,1.596043437332509,85.71428571428571,0.31419758145872007,2.9715414448696147,0.125,1.0,UNVALIDATED
TREND_UP,momentum_score,20,7,7,7,82,42,40,46.666666666666664,0.06727372809071205,0.1251453063563779,0.5375649319131137,71.42857142857143,1.5414860830241193,-0.1281201814058955,1.6696062644300143,71.42857142857143,-0.3520466666666667,3.7754924965277765,0.453125,1.0,WEAK_INCONSISTENT
TREND_UP,relative_strength,1,7,7,7,82,42,42,49.0,-0.0008537917635425135,0.04349723909777241,-0.019628642673696458,42.857142857142854,0.0008511781076066856,-0.060158978647014326,0.061010156754621,42.857142857142854,-0.13623082436611014,0.26100874307702865,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,relative_strength,5,7,7,7,82,42,42,49.0,0.059883225261231236,0.15103570571701744,0.3964838974793766,85.71428571428571,0.5368632452071738,-0.04523945011337866,0.5821026953205525,71.42857142857143,-0.29346624710111313,1.6167275793650795,0.453125,1.0,WEAK_INCONSISTENT
TREND_UP,relative_strength,10,7,7,7,82,42,41,47.833333333333336,0.07925682215991989,0.14079762179599292,0.562913074446372,71.42857142857143,1.382834646567718,0.10468129251700689,1.2781533540507108,57.14285714285714,-0.22434472141955278,3.2299411913522973,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,relative_strength,20,7,7,7,82,42,40,46.666666666666664,0.03501746551000666,0.09703519956508638,0.3608738444085817,57.14285714285714,1.2188979638218924,0.18288219104308404,1.0360157727788084,57.14285714285714,-0.7976017461799115,2.99998490151515,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,trend_score,1,7,7,7,82,42,42,49.0,-0.01049389205190169,0.09321385676435494,-0.11257867034115215,28.57142857142857,0.03118637785007391,0.18956371334221334,-0.15837733549213942,60.0,-0.5207895144688328,0.18455664094893182,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,trend_score,5,7,7,7,82,42,42,49.0,-0.05440479875058007,0.1485366226259005,-0.3662719522551837,42.857142857142854,-0.08769817047794251,-0.47841814729344734,0.3907199768155049,60.0,-0.8758837456391362,1.7359393442394064,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,trend_score,10,7,7,7,82,42,41,47.833333333333336,-0.0018994748768734113,0.14358356628926605,-0.013229054870016913,57.14285714285714,0.24496301270345594,-0.9489575823519075,1.1939205950553635,80.0,0.49064523142427774,1.9459496052044247,0.375,1.0,UNVALIDATED
TREND_UP,trend_score,20,7,7,7,82,42,40,46.666666666666664,-0.03475962037863125,0.15117836846491353,-0.22992456349136015,42.857142857142854,-0.7975709816253951,-0.39744002176434706,-0.40013095986104846,60.0,-4.234597714040346,2.9419775363785057,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,volatility_score,1,7,7,7,82,42,42,49.0,0.023786260243469942,0.10817261746166476,0.219891695344245,42.857142857142854,0.1173985119047619,0.016541322751322717,0.10085718915343919,71.42857142857143,-0.18923596655328787,0.39127929934334843,0.453125,1.0,WEAK_INCONSISTENT
TREND_UP,volatility_score,5,7,7,7,82,42,42,49.0,-0.03318847196323327,0.19060509105396442,-0.174121644808726,57.14285714285714,0.4676777125850341,0.6051633078231291,-0.13748559523809528,57.14285714285714,-1.3288993224206351,0.8502416140873014,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,volatility_score,10,7,7,7,82,42,41,47.833333333333336,-0.05226114898542279,0.21527793410818666,-0.24276128996648239,57.14285714285714,0.7636066989795919,1.4973025850340134,-0.7336958860544218,57.14285714285714,-2.7666788027210885,0.9653719383503402,1.0,1.0,WEAK_INCONSISTENT
TREND_UP,volatility_score,20,7,7,7,82,42,40,46.666666666666664,-0.07698781174239465,0.10921856163081226,-0.7048967738893495,14.285714285714285,0.12958974489795913,1.774173939909297,-1.644584195011338,14.285714285714285,-3.649238682043651,0.2643843078939884,0.125,1.0,NEGATIVE
