trade_date,candidate,scenario_id,primary_scenario,fingerprint,spread
2026-06-11,TRACK_B_BASELINE_FAILURE,UNEXPLORED_20,TREND_DOWN,d59364ccfbbaa9f5,-2.162369999999999
2026-06-11,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_20,TREND_DOWN,d59364ccfbbaa9f5,-5.36845
2026-06-11,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_20,TREND_DOWN,d59364ccfbbaa9f5,-3.078377777777778
2026-06-12,TRACK_B_BASELINE_FAILURE,UNEXPLORED_24,TREND_UP,56b9948f187d1544,0.24104000000000014
2026-06-12,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_24,TREND_UP,56b9948f187d1544,0.6620699999999999
2026-06-12,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_24,TREND_UP,56b9948f187d1544,-0.3919222222222225
2026-06-15,TRACK_B_BASELINE_FAILURE,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,-0.41836000000000007
2026-06-15,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,-1.8191700000000002
2026-06-15,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,-0.4761000000000001
2026-06-16,TRACK_B_BASELINE_FAILURE,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,0.7915099999999998
2026-06-16,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,-0.8493000000000002
2026-06-16,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,-1.225711111111111
2026-06-17,TRACK_B_BASELINE_FAILURE,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,0.16656999999999988
2026-06-17,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,0.030959999999999932
2026-06-17,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,1.475088888888889
2026-06-18,TRACK_B_BASELINE_FAILURE,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,1.5267099999999998
2026-06-18,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,0.07162000000000002
2026-06-18,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,0.18707777777777765
2026-06-19,TRACK_B_BASELINE_FAILURE,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,-0.0720300000000001
2026-06-19,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,-0.2426799999999999
2026-06-19,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,-1.490988888888889
2026-06-22,TRACK_B_BASELINE_FAILURE,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,0.3207500000000002
2026-06-22,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,1.5997099999999997
2026-06-22,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,0.9652222222222223
2026-06-23,TRACK_B_BASELINE_FAILURE,UNEXPLORED_28,TREND_DOWN,17c4bc482d33330e,-0.12017
2026-06-23,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_28,TREND_DOWN,17c4bc482d33330e,2.13065
2026-06-23,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_28,TREND_DOWN,17c4bc482d33330e,1.714511111111111
2026-06-24,TRACK_B_BASELINE_FAILURE,UNEXPLORED_17,CHOPPY,3c9f74d9ff46c9aa,2.63833
2026-06-24,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_17,CHOPPY,3c9f74d9ff46c9aa,1.0809100000000003
2026-06-24,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_17,CHOPPY,3c9f74d9ff46c9aa,0.806388888888889
2026-06-25,TRACK_B_BASELINE_FAILURE,UNEXPLORED_18,CHOPPY,805568ee4a55f676,-0.6719999999999999
2026-06-25,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_18,CHOPPY,805568ee4a55f676,0.46257
2026-06-25,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_18,CHOPPY,805568ee4a55f676,1.0621777777777779
2026-06-26,TRACK_B_BASELINE_FAILURE,,,,-0.10415000000000041
2026-06-26,TRACK_B_CONDITIONAL_SCORE,,,,0.36175
2026-06-26,TRACK_B_FACTOR_AGREEMENT,,,,0.7202888888888888
2026-06-29,TRACK_B_BASELINE_FAILURE,UNEXPLORED_17,CHOPPY,3c9f74d9ff46c9aa,-1.3774799999999994
2026-06-29,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_17,CHOPPY,3c9f74d9ff46c9aa,0.10113000000000039
2026-06-29,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_17,CHOPPY,3c9f74d9ff46c9aa,0.26292222222222295
2026-06-30,TRACK_B_BASELINE_FAILURE,UNEXPLORED_20,TREND_DOWN,d59364ccfbbaa9f5,-1.68194
2026-06-30,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_20,TREND_DOWN,d59364ccfbbaa9f5,-2.54132
2026-06-30,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_20,TREND_DOWN,d59364ccfbbaa9f5,-1.9291888888888886
2026-07-01,TRACK_B_BASELINE_FAILURE,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,-4.96241
2026-07-01,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,-4.33029
2026-07-01,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,-4.876977777777777
2026-07-02,TRACK_B_BASELINE_FAILURE,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,-0.033909999999999885
2026-07-02,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,0.09111999999999987
2026-07-02,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,-1.5902555555555553
2026-07-03,TRACK_B_BASELINE_FAILURE,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,-0.06288000000000005
2026-07-03,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,0.014549999999999896
2026-07-03,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_15,TREND_UP,39cd5fd0b3c726a8,-0.07211111111111113
2026-07-06,TRACK_B_BASELINE_FAILURE,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,-1.4391500000000002
2026-07-06,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,-2.65868
2026-07-06,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_16,TREND_UP,ee5597a108fed5c1,-1.4215555555555555
2026-07-07,TRACK_B_BASELINE_FAILURE,UNEXPLORED_25,TREND_UP,462b4025dc9ef2d4,0.42949999999999977
2026-07-07,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_25,TREND_UP,462b4025dc9ef2d4,-0.6634200000000001
2026-07-07,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_25,TREND_UP,462b4025dc9ef2d4,-1.2494555555555555
2026-07-08,TRACK_B_BASELINE_FAILURE,UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,0.6573399999999996
2026-07-08,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,-0.14726000000000006
2026-07-08,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,-0.01702222222222219
2026-07-09,TRACK_B_BASELINE_FAILURE,UNEXPLORED_20,TREND_DOWN,d59364ccfbbaa9f5,0.48943000000000014
2026-07-09,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_20,TREND_DOWN,d59364ccfbbaa9f5,-0.9557800000000002
2026-07-09,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_20,TREND_DOWN,d59364ccfbbaa9f5,-0.31266666666666665
2026-07-10,TRACK_B_BASELINE_FAILURE,UNEXPLORED_47,CHOPPY,84073d217eb96862,0.8176599999999999
2026-07-10,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_47,CHOPPY,84073d217eb96862,-1.00958
2026-07-10,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_47,CHOPPY,84073d217eb96862,0.6721222222222223
2026-07-13,TRACK_B_BASELINE_FAILURE,UNEXPLORED_21,TREND_DOWN,e3647c9a4d3c5632,-0.13806999999999992
2026-07-13,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_21,TREND_DOWN,e3647c9a4d3c5632,0.95908
2026-07-13,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_21,TREND_DOWN,e3647c9a4d3c5632,0.5804222222222222
2026-07-14,TRACK_B_BASELINE_FAILURE,UNEXPLORED_19,TREND_DOWN,21580290ff890eea,-2.8666100000000005
2026-07-14,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_19,TREND_DOWN,21580290ff890eea,-1.4919799999999999
2026-07-14,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_19,TREND_DOWN,21580290ff890eea,-1.3228111111111112
2026-07-15,TRACK_B_BASELINE_FAILURE,UNEXPLORED_25,TREND_UP,462b4025dc9ef2d4,-0.5077399999999999
2026-07-15,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_25,TREND_UP,462b4025dc9ef2d4,-0.19041000000000008
2026-07-15,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_25,TREND_UP,462b4025dc9ef2d4,-0.7744555555555555
2026-07-16,TRACK_B_BASELINE_FAILURE,UNEXPLORED_27,FLAT,781a8762235d82c2,-0.19179999999999997
2026-07-16,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_27,FLAT,781a8762235d82c2,1.3802400000000001
2026-07-16,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_27,FLAT,781a8762235d82c2,0.028655555555555545
2026-07-17,TRACK_B_BASELINE_FAILURE,UNEXPLORED_26,CHOPPY,edc61dcc975ec559,-2.7523100000000005
2026-07-17,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_26,CHOPPY,edc61dcc975ec559,0.03610000000000002
2026-07-17,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_26,CHOPPY,edc61dcc975ec559,-1.4205888888888891
2026-07-20,TRACK_B_BASELINE_FAILURE,UNEXPLORED_23,CHOPPY,c812c38fa8967922,-0.84398
2026-07-20,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_23,CHOPPY,c812c38fa8967922,1.0640100000000001
2026-07-20,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_23,CHOPPY,c812c38fa8967922,-0.9991888888888893
2026-07-21,TRACK_B_BASELINE_FAILURE,UNEXPLORED_23,CHOPPY,c812c38fa8967922,-1.69128
2026-07-21,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_23,CHOPPY,c812c38fa8967922,1.38558
2026-07-21,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_23,CHOPPY,c812c38fa8967922,0.457788888888889
2026-07-22,TRACK_B_BASELINE_FAILURE,UNEXPLORED_17,CHOPPY,3c9f74d9ff46c9aa,-1.3045199999999997
2026-07-22,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_17,CHOPPY,3c9f74d9ff46c9aa,-0.5483899999999998
2026-07-22,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_17,CHOPPY,3c9f74d9ff46c9aa,-2.5201222222222226
2026-07-23,TRACK_B_BASELINE_FAILURE,UNEXPLORED_20,TREND_DOWN,d59364ccfbbaa9f5,1.12652
2026-07-23,TRACK_B_CONDITIONAL_SCORE,UNEXPLORED_20,TREND_DOWN,d59364ccfbbaa9f5,1.7148099999999997
2026-07-23,TRACK_B_FACTOR_AGREEMENT,UNEXPLORED_20,TREND_DOWN,d59364ccfbbaa9f5,0.8559333333333334
